Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (Â°C),Maximum Temperature (Â°C),Minimum Temperature (Â°C),sid,lat,long
Tuas South,2018,9,10,7.4,7.2,7.2,7.4,27.9,30.3,23.8,6.1,25.9,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,11,4,3.2,3.4,3.4,26.9,28.8,25.9,4.3,27,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,12,0,0,0,0,28.1,30.2,26.5,9.4,32.4,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,13,0,0,0,0,29.3,32.1,27.3,5,21.2,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,14,0,0,0,0,29.3,31.7,27.3,4.7,24.8,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,15,1.2,1.2,1.2,1.2,28.8,30.4,27.3,4.3,21.6,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,16,0.2,0.2,0.2,0.2,28.8,31,27.6,4.7,33.1,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,17,0,0,0,0,29.3,31.4,27.5,5.8,31.3,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,18,0,0,0,0,28.1,30.3,26.3,4.7,31,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,19,21.8,13.6,21.4,21.6,27.1,30.9,23.3,4,27,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,20,1.2,0.6,1,1.2,26.9,30.9,24.5,5,20.5,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,21,0.2,0.2,0.2,0.2,26.9,30.1,24.4,4.3,20.5,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,22,0,0,0,0,28,30.5,26.1,7.9,22.7,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,23,0,0,0,0,28.9,32.4,25.6,5,20.2,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,24,0,0,0,0,29.6,32.5,27.4,5,23.8,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,25,0,0,0,0,29.8,32.9,27.2,4.7,23.8,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,26,0,0,0,0,29.5,32.8,27.5,4,27.4,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,27,0,0,0,0,29.5,32.8,27,5,26.6,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,28,0,0,0,0,29.9,33,27.6,5.4,25.6,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,29,0,0,0,0,29.9,32.9,27.6,4,25.2,,,,,,,S115,1.2938,103.6184
Tuas South,2018,9,30,0,0,0,0,30.1,33.1,27.8,3.2,26.6,,,,,,,S115,1.2938,103.6184
Tuas South,2018,10,1,0,0,0,0,30.1,33.4,28,4,23.8,,,,,,,S115,1.2938,103.6184
Tuas South,2018,10,2,0,0,0,0,30.1,33.4,27.7,5.8,25.6,,,,,,,S115,1.2938,103.6184
Tuas South,2018,10,3,0,0,0,0,29.6,32.4,27.2,5.8,21.2,,,,,,,S115,1.2938,103.6184
Tuas South,2018,10,4,0,0,0,0,30.2,33.5,28.5,4.3,26.6,,,,,,,S115,1.2938,103.6184
